text
"In 1993, Manchester United won the championship with 1222 goals. The runner-up was Aston Villa."
"On 2000-12-26, Newcastle Utd played against Leeds United. The match ended 2-1 with H as the final result."
"On 2000-12-26, West Ham played against Charlton Ath. The match ended 5-0 with H as the final result."
"On 2000-12-26, Middlesbrough played against Liverpool. The match ended 1-0 with H as the final result."
"On 2000-12-26, Everton played against Coventry City. The match ended 1-2 with A as the final result."
"On 2000-12-26, Aston Villa played against Manchester Utd. The match ended 0-1 with A as the final result."
"On 2000-12-27, Southampton played against Tottenham. The match ended 2-0 with H as the final result."
"On 2000-12-30, Ipswich Town played against Tottenham. The match ended 3-0 with H as the final result."
"On 2000-12-30, Arsenal played against Sunderland. The match ended 2-2 with D as the final result."
"On 2000-12-30, Manchester City played against Charlton Ath. The match ended 1-4 with A as the final result."
"On 2000-12-30, Middlesbrough played against Coventry City. The match ended 1-1 with D as the final result."
"On 2000-12-30, Southampton played against Derby County. The match ended 1-0 with H as the final result."
"On 2000-12-30, Newcastle Utd played against Manchester Utd. The match ended 1-1 with D as the final result."
"On 2001-01-01, Chelsea played against Aston Villa. The match ended 1-0 with H as the final result."
"On 2001-01-01, Derby County played against Everton. The match ended 1-0 with H as the final result."
"On 2001-01-01, Liverpool played against Southampton. The match ended 2-1 with H as the final result."
"On 2001-01-01, Leicester City played against Bradford City. The match ended 1-2 with A as the final result."
"On 2001-01-01, Leeds United played against Middlesbrough. The match ended 1-1 with D as the final result."
"On 2001-01-01, Coventry City played against Manchester City. The match ended 1-1 with D as the final result."
"On 2001-01-01, Charlton Ath played against Arsenal. The match ended 1-0 with H as the final result."
"On 2001-01-01, Manchester Utd played against West Ham. The match ended 3-1 with H as the final result."
"On 2001-01-01, Sunderland played against Ipswich Town. The match ended 4-1 with H as the final result."
"On 2001-01-02, Tottenham played against Newcastle Utd. The match ended 4-2 with H as the final result."
"On 2001-01-13, Everton played against Tottenham. The match ended 0-0 with D as the final result."
"On 2001-01-13, Aston Villa played against Liverpool. The match ended 0-3 with A as the final result."
"On 2001-01-13, Newcastle Utd played against Coventry City. The match ended 3-1 with H as the final result."
"On 2001-01-13, Arsenal played against Chelsea. The match ended 1-1 with D as the final result."
"On 2001-01-13, West Ham played against Sunderland. The match ended 0-2 with A as the final result."
"On 2001-01-13, Middlesbrough played against Derby County. The match ended 4-0 with H as the final result."
"On 2001-01-13, Southampton played against Charlton Ath. The match ended 0-0 with D as the final result."
"On 2001-01-13, Manchester City played against Leeds United. The match ended 0-4 with A as the final result."
"On 2001-01-13, Bradford City played against Manchester Utd. The match ended 0-3 with A as the final result."
"On 2001-01-14, Ipswich Town played against Leicester City. The match ended 2-0 with H as the final result."
"On 2001-01-20, Chelsea played against Ipswich Town. The match ended 4-1 with H as the final result."
"On 2001-01-20, Coventry City played against Everton. The match ended 1-3 with A as the final result."
"On 2001-01-20, Derby County played against Manchester City. The match ended 1-1 with D as the final result."
"On 2001-01-20, Tottenham played against Southampton. The match ended 0-0 with D as the final result."
"On 2001-01-20, Leeds United played against Newcastle Utd. The match ended 1-3 with A as the final result."
"On 2001-01-20, Manchester Utd played against Aston Villa. The match ended 2-0 with H as the final result."
"On 2001-01-20, Leicester City played against Arsenal. The match ended 0-0 with D as the final result."
"On 2001-01-20, Liverpool played against Middlesbrough. The match ended 0-0 with D as the final result."
"On 2001-01-21, Sunderland played against Bradford City. The match ended 0-0 with D as the final result."
"On 2001-01-22, Charlton Ath played against West Ham. The match ended 1-1 with D as the final result."
"On 2001-01-24, Aston Villa played against Leeds United. The match ended 1-2 with A as the final result."
"On 2001-01-30, Charlton Ath played against Derby County. The match ended 2-1 with H as the final result."
"On 2001-01-30, Arsenal played against Bradford City. The match ended 2-0 with H as the final result."
"On 2001-01-31, Everton played against Middlesbrough. The match ended 2-2 with D as the final result."
"On 2001-01-31, Chelsea played against Newcastle Utd. The match ended 3-1 with H as the final result."
"On 2001-01-31, Leeds United played against Coventry City. The match ended 1-0 with H as the final result."
"On 2001-01-31, West Ham played against Tottenham. The match ended 0-0 with D as the final result."
"On 2001-01-31, Manchester City played against Liverpool. The match ended 1-1 with D as the final result."
"On 2001-01-31, Southampton played against Leicester City. The match ended 1-0 with H as the final result."
"On 2001-01-31, Sunderland played against Manchester Utd. The match ended 0-1 with A as the final result."
"On 2001-02-03, Tottenham played against Charlton Ath. The match ended 0-0 with D as the final result."
"On 2001-02-03, Derby County played against Sunderland. The match ended 1-0 with H as the final result."
"On 2001-02-03, Leicester City played against Chelsea. The match ended 2-1 with H as the final result."
"On 2001-02-03, Coventry City played against Arsenal. The match ended 0-1 with A as the final result."
"On 2001-02-03, Liverpool played against West Ham. The match ended 3-0 with H as the final result."
"On 2001-02-03, Bradford City played against Aston Villa. The match ended 0-3 with A as the final result."
"On 2001-02-03, Manchester Utd played against Everton. The match ended 1-0 with H as the final result."
"On 2001-02-03, Ipswich Town played against Leeds United. The match ended 1-2 with A as the final result."
"On 2001-02-03, Middlesbrough played against Manchester City. The match ended 1-1 with D as the final result."
"On 2001-02-07, Everton played against Leeds United. The match ended 2-2 with D as the final result."
"On 2001-02-10, Sunderland played against Liverpool. The match ended 1-1 with D as the final result."
"On 2001-02-10, Aston Villa played against Middlesbrough. The match ended 1-1 with D as the final result."
"On 2001-02-10, Manchester City played against Tottenham. The match ended 0-1 with A as the final result."
"On 2001-02-10, Everton played against Leicester City. The match ended 2-1 with H as the final result."
"On 2001-02-10, Southampton played against Bradford City. The match ended 2-0 with H as the final result."
"On 2001-02-10, Leeds United played against Derby County. The match ended 0-0 with D as the final result."
"On 2001-02-10, Chelsea played against Manchester Utd. The match ended 1-1 with D as the final result."
"On 2001-02-10, Arsenal played against Ipswich Town. The match ended 1-0 with H as the final result."
"On 2001-02-11, Charlton Ath played against Newcastle Utd. The match ended 2-0 with H as the final result."
"On 2001-02-12, West Ham played against Coventry City. The match ended 1-1 with D as the final result."
"On 2001-02-24, Leicester City played against Sunderland. The match ended 2-0 with H as the final result."
"On 2001-02-24, Coventry City played against Charlton Ath. The match ended 2-2 with D as the final result."
"On 2001-02-24, Middlesbrough played against Southampton. The match ended 0-1 with A as the final result."
"On 2001-02-24, Tottenham played against Leeds United. The match ended 1-2 with A as the final result."
"On 2001-02-24, Newcastle Utd played against Manchester City. The match ended 0-1 with A as the final result."
"On 2001-02-24, Derby County played against Aston Villa. The match ended 1-0 with H as the final result."
"On 2001-02-24, Bradford City played against West Ham. The match ended 1-2 with A as the final result."
"On 2001-02-24, Ipswich Town played against Everton. The match ended 2-0 with H as the final result."
"On 2001-02-25, Manchester Utd played against Arsenal. The match ended 6-1 with H as the final result."
"On 2001-03-03, Leicester City played against Liverpool. The match ended 2-0 with H as the final result."
"On 2001-03-03, Middlesbrough played against Charlton Ath. The match ended 0-0 with D as the final result."
"On 2001-03-03, Manchester City played against Southampton. The match ended 0-1 with A as the final result."
"On 2001-03-03, Everton played against Newcastle Utd. The match ended 1-1 with D as the final result."
"On 2001-03-03, Arsenal played against West Ham. The match ended 3-0 with H as the final result."
"On 2001-03-03, Coventry City played against Chelsea. The match ended 0-0 with D as the final result."
"On 2001-03-03, Derby County played against Tottenham. The match ended 2-1 with H as the final result."
"On 2001-03-03, Leeds United played against Manchester Utd. The match ended 1-1 with D as the final result."
"On 2001-03-04, Ipswich Town played against Bradford City. The match ended 3-1 with H as the final result."
"On 2001-03-05, Sunderland played against Aston Villa. The match ended 1-1 with D as the final result."
"On 2001-03-07, West Ham played against Chelsea. The match ended 0-2 with A as the final result."
"On 2001-03-10, Aston Villa played against Ipswich Town. The match ended 2-1 with H as the final result."
"On 2001-03-17, Tottenham played against Coventry City. The match ended 3-0 with H as the final result."
"On 2001-03-17, Manchester Utd played against Leicester City. The match ended 2-0 with H as the final result."
"On 2001-03-17, Newcastle Utd played against Middlesbrough. The match ended 1-2 with A as the final result."
"On 2001-03-17, Bradford City played against Manchester City. The match ended 2-2 with D as the final result."
"On 2001-03-17, West Ham played against Ipswich Town. The match ended 0-1 with A as the final result."
"On 2001-03-17, Southampton played against Everton. The match ended 1-0 with H as the final result."
"On 2001-03-17, Charlton Ath played against Leeds United. The match ended 1-2 with A as the final result."
"On 2001-03-17, Chelsea played against Sunderland. The match ended 2-4 with A as the final result."
"On 2001-03-18, Liverpool played against Derby County. The match ended 1-1 with D as the final result."
"On 2001-03-18, Aston Villa played against Arsenal. The match ended 0-0 with D as the final result."
"On 2001-03-31, Bradford City played against Newcastle Utd. The match ended 2-2 with D as the final result."
"On 2001-03-31, Coventry City played against Derby County. The match ended 2-0 with H as the final result."
"On 2001-03-31, Liverpool played against Manchester Utd. The match ended 2-0 with H as the final result."
"On 2001-03-31, Manchester City played against Aston Villa. The match ended 1-3 with A as the final result."
"On 2001-03-31, Chelsea played against Middlesbrough. The match ended 2-1 with H as the final result."
"On 2001-03-31, Sunderland played against Leeds United. The match ended 0-2 with A as the final result."
"On 2001-03-31, Arsenal played against Tottenham. The match ended 2-0 with H as the final result."
"On 2001-03-31, West Ham played against Everton. The match ended 0-2 with A as the final result."
"On 2001-04-01, Charlton Ath played against Leicester City. The match ended 2-0 with H as the final result."
"On 2001-04-02, Southampton played against Ipswich Town. The match ended 0-3 with A as the final result."
"On 2001-04-04, Aston Villa played against Leicester City. The match ended 2-1 with H as the final result."
"On 2001-04-07, Leeds United played against Southampton. The match ended 2-0 with H as the final result."
"On 2001-04-07, Derby County played against Chelsea. The match ended 0-4 with A as the final result."
"On 2001-04-07, Aston Villa played against West Ham. The match ended 2-2 with D as the final result."
"On 2001-04-07, Leicester City played against Coventry City. The match ended 1-3 with A as the final result."
"On 2001-04-08, Everton played against Manchester City. The match ended 3-1 with H as the final result."
"On 2001-04-09, Middlesbrough played against Sunderland. The match ended 0-0 with D as the final result."
"On 2001-04-10, Ipswich Town played against Liverpool. The match ended 1-1 with D as the final result."
"On 2001-04-10, Manchester Utd played against Charlton Ath. The match ended 2-1 with H as the final result."
"On 2001-04-10, Tottenham played against Bradford City. The match ended 2-1 with H as the final result."
"On 2001-04-11, Manchester City played against Arsenal. The match ended 0-4 with A as the final result."
"On 2001-04-13, Bradford City played against Charlton Ath. The match ended 2-0 with H as the final result."
"On 2001-04-13, Liverpool played against Leeds United. The match ended 1-2 with A as the final result."
"On 2001-04-14, Manchester Utd played against Coventry City. The match ended 4-2 with H as the final result."
"On 2001-04-14, Chelsea played against Southampton. The match ended 1-0 with H as the final result."
"On 2001-04-14, West Ham played against Derby County. The match ended 3-1 with H as the final result."
"On 2001-04-14, Leicester City played against Manchester City. The match ended 1-2 with A as the final result."
"On 2001-04-14, Aston Villa played against Everton. The match ended 2-1 with H as the final result."
"On 2001-04-14, Sunderland played against Tottenham. The match ended 2-3 with A as the final result."
"On 2001-04-14, Ipswich Town played against Newcastle Utd. The match ended 1-0 with H as the final result."
"On 2001-04-14, Arsenal played against Middlesbrough. The match ended 0-3 with A as the final result."
"On 2001-04-16, Derby County played against Leicester City. The match ended 2-0 with H as the final result."
"On 2001-04-16, Coventry City played against Sunderland. The match ended 1-0 with H as the final result."
"On 2001-04-16, Newcastle Utd played against West Ham. The match ended 2-1 with H as the final result."
"On 2001-04-16, Middlesbrough played against Ipswich Town. The match ended 1-2 with A as the final result."
"On 2001-04-16, Everton played against Liverpool. The match ended 2-3 with A as the final result."
"On 2001-04-17, Tottenham played against Chelsea. The match ended 0-3 with A as the final result."
"On 2001-04-17, Charlton Ath played against Aston Villa. The match ended 3-3 with D as the final result."
"On 2001-04-21, Manchester Utd played against Manchester City. The match ended 1-1 with D as the final result."
"On 2001-04-21, Aston Villa played against Southampton. The match ended 0-0 with D as the final result."
"On 2001-04-21, Bradford City played against Derby County. The match ended 2-0 with H as the final result."
"On 2001-04-21, Chelsea played against Charlton Ath. The match ended 0-1 with A as the final result."
"On 2001-04-21, Leicester City played against Middlesbrough. The match ended 0-3 with A as the final result."
"On 2001-04-21, Ipswich Town played against Coventry City. The match ended 2-0 with H as the final result."
"On 2001-04-21, West Ham played against Leeds United. The match ended 0-2 with A as the final result."
"On 2001-04-21, Arsenal played against Everton. The match ended 4-1 with H as the final result."
"On 2001-04-21, Sunderland played against Newcastle Utd. The match ended 1-1 with D as the final result."
"On 2001-04-22, Liverpool played against Tottenham. The match ended 3-1 with H as the final result."
"On 2001-04-28, Manchester City played against West Ham. The match ended 1-0 with H as the final result."
"On 2001-04-28, Derby County played against Arsenal. The match ended 1-2 with A as the final result."
"On 2001-04-28, Coventry City played against Liverpool. The match ended 0-2 with A as the final result."
"On 2001-04-28, Tottenham played against Aston Villa. The match ended 0-0 with D as the final result."
"On 2001-04-28, Leeds United played against Chelsea. The match ended 2-0 with H as the final result."
"On 2001-04-28, Newcastle Utd played against Leicester City. The match ended 1-0 with H as the final result."
"On 2001-04-28, Southampton played against Sunderland. The match ended 0-1 with A as the final result."
"On 2001-04-28, Everton played against Bradford City. The match ended 2-1 with H as the final result."
"On 2001-04-28, Middlesbrough played against Manchester Utd. The match ended 0-2 with A as the final result."
"On 2001-04-30, Charlton Ath played against Ipswich Town. The match ended 2-1 with H as the final result."
"On 2001-05-01, Bradford City played against Liverpool. The match ended 0-2 with A as the final result."
"On 2001-05-01, Newcastle Utd played against Southampton. The match ended 1-1 with D as the final result."
"On 2001-05-05, Arsenal played against Leeds United. The match ended 2-1 with H as the final result."
"On 2001-05-05, Chelsea played against Everton. The match ended 2-1 with H as the final result."
"On 2001-05-05, Manchester Utd played against Derby County. The match ended 0-1 with A as the final result."
"On 2001-05-05, Liverpool played against Newcastle Utd. The match ended 3-0 with H as the final result."
"On 2001-05-05, Leicester City played against Tottenham. The match ended 4-2 with H as the final result."
"On 2001-05-05, Aston Villa played against Coventry City. The match ended 3-2 with H as the final result."
"On 2001-05-05, Bradford City played against Middlesbrough. The match ended 1-1 with D as the final result."
"On 2001-05-05, West Ham played against Southampton. The match ended 3-0 with H as the final result."
"On 2001-05-05, Sunderland played against Charlton Ath. The match ended 3-2 with H as the final result."
"On 2001-05-07, Ipswich Town played against Manchester City. The match ended 2-1 with H as the final result."
"On 2001-05-08, Liverpool played against Chelsea. The match ended 2-2 with D as the final result."
"On 2001-05-13, Leeds United played against Bradford City. The match ended 6-1 with H as the final result."
"On 2001-05-13, Southampton played against Manchester Utd. The match ended 2-1 with H as the final result."
"On 2001-05-15, Newcastle Utd played against Arsenal. The match ended 0-0 with D as the final result."
"On 2001-05-19, Middlesbrough played against West Ham. The match ended 2-1 with H as the final result."
"On 2001-05-19, Charlton Ath played against Liverpool. The match ended 0-4 with A as the final result."
"On 2001-05-19, Manchester City played against Chelsea. The match ended 1-2 with A as the final result."
"On 2001-05-19, Tottenham played against Manchester Utd. The match ended 3-1 with H as the final result."
"On 2001-05-19, Derby County played against Ipswich Town. The match ended 1-1 with D as the final result."
"On 2001-05-19, Everton played against Sunderland. The match ended 2-2 with D as the final result."
"On 2001-05-19, Coventry City played against Bradford City. The match ended 0-0 with D as the final result."
"On 2001-05-19, Leeds United played against Leicester City. The match ended 3-1 with H as the final result."
"On 2001-05-19, Newcastle Utd played against Aston Villa. The match ended 3-0 with H as the final result."
"On 2001-05-19, Southampton played against Arsenal. The match ended 3-2 with H as the final result."
"On 2001-08-18, Middlesbrough played against Arsenal. The match ended 0-4 with A as the final result."
"On 2001-08-18, Liverpool played against West Ham. The match ended 2-1 with H as the final result."
"On 2001-08-18, Charlton Ath played against Everton. The match ended 1-2 with A as the final result."
"On 2001-08-18, Leicester City played against Bolton. The match ended 0-5 with A as the final result."
"On 2001-08-18, Leeds United played against Southampton. The match ended 2-0 with H as the final result."
"On 2001-08-18, Sunderland played against Ipswich Town. The match ended 1-0 with H as the final result."
"On 2001-08-18, Derby County played against Blackburn. The match ended 2-1 with H as the final result."
"On 2001-08-18, Tottenham played against Aston Villa. The match ended 0-0 with D as the final result."
"On 2001-08-19, Manchester Utd played against Fulham. The match ended 3-2 with H as the final result."
"On 2001-08-19, Chelsea played against Newcastle Utd. The match ended 1-1 with D as the final result."
"On 2001-08-20, Everton played against Tottenham. The match ended 1-1 with D as the final result."
"On 2001-08-21, Bolton played against Middlesbrough. The match ended 1-0 with H as the final result."
"On 2001-08-21, Arsenal played against Leeds United. The match ended 1-2 with A as the final result."
"On 2001-08-21, Ipswich Town played against Derby County. The match ended 3-1 with H as the final result."
"On 2001-08-22, Fulham played against Sunderland. The match ended 2-0 with H as the final result."
"On 2001-08-22, Blackburn played against Manchester Utd. The match ended 2-2 with D as the final result."
"On 2001-08-25, Ipswich Town played against Charlton Ath. The match ended 0-1 with A as the final result."
"On 2001-08-25, Blackburn played against Tottenham. The match ended 2-1 with H as the final result."
"On 2001-08-25, West Ham played against Leeds United. The match ended 0-0 with D as the final result."
"On 2001-08-25, Fulham played against Derby County. The match ended 0-0 with D as the final result."
"On 2001-08-25, Everton played against Middlesbrough. The match ended 2-0 with H as the final result."
"On 2001-08-25, Arsenal played against Leicester City. The match ended 4-0 with H as the final result."
"On 2001-08-25, Southampton played against Chelsea. The match ended 0-2 with A as the final result."
"On 2001-08-26, Aston Villa played against Manchester Utd. The match ended 1-1 with D as the final result."
"On 2001-08-26, Newcastle Utd played against Sunderland. The match ended 1-1 with D as the final result."
"On 2001-08-27, Bolton played against Liverpool. The match ended 2-1 with H as the final result."
"On 2001-09-08, Leicester City played against Ipswich Town. The match ended 1-1 with D as the final result."
"On 2001-09-08, Derby County played against West Ham. The match ended 0-0 with D as the final result."
"On 2001-09-08, Liverpool played against Aston Villa. The match ended 1-3 with A as the final result."
"On 2001-09-08, Chelsea played against Arsenal. The match ended 1-1 with D as the final result."
"On 2001-09-08, Leeds United played against Bolton. The match ended 0-0 with D as the final result."
"On 2001-09-08, Middlesbrough played against Newcastle Utd. The match ended 1-4 with A as the final result."
"On 2001-09-08, Manchester Utd played against Everton. The match ended 4-1 with H as the final result."
"On 2001-09-08, Sunderland played against Blackburn. The match ended 1-0 with H as the final result."
"On 2001-09-09, Tottenham played against Southampton. The match ended 2-0 with H as the final result."
"On 2001-09-09, Charlton Ath played against Fulham. The match ended 1-1 with D as the final result."
"On 2001-09-15, Middlesbrough played against West Ham. The match ended 2-0 with H as the final result."
"On 2001-09-15, Fulham played against Arsenal. The match ended 1-3 with A as the final result."
"On 2001-09-15, Newcastle Utd played against Manchester Utd. The match ended 4-3 with H as the final result."
"On 2001-09-15, Bolton played against Southampton. The match ended 0-1 with A as the final result."
"On 2001-09-15, Derby County played against Leicester City. The match ended 2-3 with A as the final result."
"On 2001-09-15, Everton played against Liverpool. The match ended 1-3 with A as the final result."
"On 2001-09-16, Ipswich Town played against Blackburn. The match ended 1-1 with D as the final result."
"On 2001-09-16, Charlton Ath played against Leeds United. The match ended 0-2 with A as the final result."
"On 2001-09-16, Aston Villa played against Sunderland. The match ended 0-0 with D as the final result."
"On 2001-09-16, Tottenham played against Chelsea. The match ended 2-3 with A as the final result."
"On 2001-09-18, Sunderland played against Tottenham. The match ended 1-2 with A as the final result."
"On 2001-09-19, Leicester City played against Middlesbrough. The match ended 1-2 with A as the final result."
"On 2001-09-19, Blackburn played against Bolton. The match ended 1-1 with D as the final result."
"On 2001-09-22, Arsenal played against Bolton. The match ended 1-1 with D as the final result."
"On 2001-09-22, Liverpool played against Tottenham. The match ended 1-0 with H as the final result."
"On 2001-09-22, Leicester City played against Fulham. The match ended 0-0 with D as the final result."
"On 2001-09-22, Blackburn played against Everton. The match ended 1-0 with H as the final result."
"On 2001-09-22, Sunderland played against Charlton Ath. The match ended 2-2 with D as the final result."
"On 2001-09-22, Manchester Utd played against Ipswich Town. The match ended 4-0 with H as the final result."
"On 2001-09-23, Chelsea played against Middlesbrough. The match ended 2-2 with D as the final result."
"On 2001-09-23, West Ham played against Newcastle Utd. The match ended 3-0 with H as the final result."
"On 2001-09-23, Leeds United played against Derby County. The match ended 3-0 with H as the final result."
"On 2001-09-24, Southampton played against Aston Villa. The match ended 1-3 with A as the final result."
"On 2001-09-26, Newcastle Utd played against Leicester City. The match ended 1-0 with H as the final result."
"On 2001-09-29, Tottenham played against Manchester Utd. The match ended 3-5 with A as the final result."
"On 2001-09-29, Derby County played against Arsenal. The match ended 0-2 with A as the final result."
"On 2001-09-29, Bolton played against Sunderland. The match ended 0-2 with A as the final result."
"On 2001-09-29, Charlton Ath played against Leicester City. The match ended 2-0 with H as the final result."
"On 2001-09-29, Everton played against West Ham. The match ended 5-0 with H as the final result."
"On 2001-09-29, Middlesbrough played against Southampton. The match ended 1-3 with A as the final result."
"On 2001-09-30, Aston Villa played against Blackburn. The match ended 2-0 with H as the final result."
"On 2001-09-30, Ipswich Town played against Leeds United. The match ended 1-2 with A as the final result."
"On 2001-09-30, Fulham played against Chelsea. The match ended 1-1 with D as the final result."
"On 2001-09-30, Newcastle Utd played against Liverpool. The match ended 0-2 with A as the final result."
"On 2001-10-13, Southampton played against Arsenal. The match ended 0-2 with A as the final result."
"On 2001-10-13, Liverpool played against Leeds United. The match ended 1-1 with D as the final result."
"On 2001-10-13, Ipswich Town played against Everton. The match ended 0-0 with D as the final result."
"On 2001-10-13, Chelsea played against Leicester City. The match ended 2-0 with H as the final result."
"On 2001-10-13, Sunderland played against Manchester Utd. The match ended 1-3 with A as the final result."
"On 2001-10-13, Bolton played against Newcastle Utd. The match ended 0-4 with A as the final result."
"On 2001-10-13, Charlton Ath played against Middlesbrough. The match ended 0-0 with D as the final result."
"On 2001-10-14, Aston Villa played against Fulham. The match ended 2-0 with H as the final result."
"On 2001-10-14, Blackburn played against West Ham. The match ended 7-1 with H as the final result."
"On 2001-10-15, Tottenham played against Derby County. The match ended 3-1 with H as the final result."
"On 2001-10-20, Everton played against Aston Villa. The match ended 3-2 with H as the final result."
"On 2001-10-20, Leicester City played against Liverpool. The match ended 1-4 with A as the final result."
"On 2001-10-20, Manchester Utd played against Bolton. The match ended 1-2 with A as the final result."
"On 2001-10-20, Arsenal played against Blackburn. The match ended 3-3 with D as the final result."
"On 2001-10-20, Derby County played against Charlton Ath. The match ended 1-1 with D as the final result."
"On 2001-10-20, West Ham played against Southampton. The match ended 2-0 with H as the final result."
"On 2001-10-21, Newcastle Utd played against Tottenham. The match ended 0-2 with A as the final result."
"On 2001-10-21, Leeds United played against Chelsea. The match ended 0-0 with D as the final result."
"On 2001-10-21, Fulham played against Ipswich Town. The match ended 1-1 with D as the final result."
"On 2001-10-22, Middlesbrough played against Sunderland. The match ended 2-0 with H as the final result."
"On 2001-10-24, Aston Villa played against Charlton Ath. The match ended 1-0 with H as the final result."
"On 2001-10-24, West Ham played against Chelsea. The match ended 2-1 with H as the final result."
"On 2001-10-24, Southampton played against Ipswich Town. The match ended 3-3 with D as the final result."
"On 2001-10-27, Everton played against Newcastle Utd. The match ended 1-3 with A as the final result."
"On 2001-10-27, Fulham played against Southampton. The match ended 2-1 with H as the final result."
"On 2001-10-27, Charlton Ath played against Liverpool. The match ended 0-2 with A as the final result."
"On 2001-10-27, Manchester Utd played against Leeds United. The match ended 1-1 with D as the final result."
"On 2001-10-27, Aston Villa played against Bolton. The match ended 3-2 with H as the final result."
"On 2001-10-27, Sunderland played against Arsenal. The match ended 1-1 with D as the final result."
"On 2001-10-27, Tottenham played against Middlesbrough. The match ended 2-1 with H as the final result."
"On 2001-10-28, Ipswich Town played against West Ham. The match ended 2-3 with A as the final result."
"On 2001-10-28, Derby County played against Chelsea. The match ended 1-1 with D as the final result."
"On 2001-10-29, Blackburn played against Leicester City. The match ended 0-0 with D as the final result."
"On 2001-11-03, West Ham played against Fulham. The match ended 0-2 with A as the final result."
"On 2001-11-03, Newcastle Utd played against Aston Villa. The match ended 3-0 with H as the final result."
"On 2001-11-03, Middlesbrough played against Derby County. The match ended 5-1 with H as the final result."
"On 2001-11-03, Southampton played against Blackburn. The match ended 1-2 with A as the final result."
"On 2001-11-03, Leicester City played against Sunderland. The match ended 1-0 with H as the final result."
"On 2001-11-03, Bolton played against Everton. The match ended 2-2 with D as the final result."
"On 2001-11-04, Chelsea played against Ipswich Town. The match ended 2-1 with H as the final result."
"On 2001-11-04, Liverpool played against Manchester Utd. The match ended 3-1 with H as the final result."
"On 2001-11-04, Arsenal played against Charlton Ath. The match ended 2-4 with A as the final result."
"On 2001-11-04, Leeds United played against Tottenham. The match ended 2-1 with H as the final result."
"On 2001-11-17, Fulham played against Newcastle Utd. The match ended 3-1 with H as the final result."
"On 2001-11-17, Sunderland played against Leeds United. The match ended 2-0 with H as the final result."
"On 2001-11-17, Aston Villa played against Middlesbrough. The match ended 0-0 with D as the final result."
"On 2001-11-17, Derby County played against Southampton. The match ended 1-0 with H as the final result."
"On 2001-11-17, Tottenham played against Arsenal. The match ended 1-1 with D as the final result."
"On 2001-11-17, Manchester Utd played against Leicester City. The match ended 2-0 with H as the final result."
"On 2001-11-17, Blackburn played against Liverpool. The match ended 1-1 with D as the final result."
"On 2001-11-18, Ipswich Town played against Bolton. The match ended 1-2 with A as the final result."
"On 2001-11-18, Everton played against Chelsea. The match ended 0-0 with D as the final result."
"On 2001-11-19, Charlton Ath played against West Ham. The match ended 4-4 with D as the final result."
"On 2001-11-24, Newcastle Utd played against Derby County. The match ended 1-0 with H as the final result."
"On 2001-11-24, Chelsea played against Blackburn. The match ended 0-0 with D as the final result."
"On 2001-11-24, Leicester City played against Everton. The match ended 0-0 with D as the final result."
"On 2001-11-24, Southampton played against Charlton Ath. The match ended 1-0 with H as the final result."
"On 2001-11-24, Bolton played against Fulham. The match ended 0-0 with D as the final result."
"On 2001-11-24, West Ham played against Tottenham. The match ended 0-1 with A as the final result."
"On 2001-11-25, Liverpool played against Sunderland. The match ended 1-0 with H as the final result."
"On 2001-11-25, Leeds United played against Aston Villa. The match ended 1-1 with D as the final result."
"On 2001-11-25, Middlesbrough played against Ipswich Town. The match ended 0-0 with D as the final result."
"On 2001-11-25, Arsenal played against Manchester Utd. The match ended 3-1 with H as the final result."
"On 2001-12-01, Sunderland played against West Ham. The match ended 1-0 with H as the final result."
"On 2001-12-01, Derby County played against Liverpool. The match ended 0-1 with A as the final result."
"On 2001-12-01, Charlton Ath played against Newcastle Utd. The match ended 1-1 with D as the final result."
"On 2001-12-01, Aston Villa played against Leicester City. The match ended 0-2 with A as the final result."
"On 2001-12-01, Ipswich Town played against Arsenal. The match ended 0-2 with A as the final result."
"On 2001-12-01, Manchester Utd played against Chelsea. The match ended 0-3 with A as the final result."
"On 2001-12-01, Blackburn played against Middlesbrough. The match ended 0-1 with A as the final result."
"On 2001-12-02, Fulham played against Leeds United. The match ended 0-0 with D as the final result."
"On 2001-12-02, Everton played against Southampton. The match ended 2-0 with H as the final result."
"On 2001-12-03, Tottenham played against Bolton. The match ended 3-2 with H as the final result."
"On 2001-12-05, West Ham played against Aston Villa. The match ended 1-1 with D as the final result."
"On 2001-12-05, Chelsea played against Charlton Ath. The match ended 0-1 with A as the final result."
"On 2001-12-08, Liverpool played against Middlesbrough. The match ended 2-0 with H as the final result."
"On 2001-12-08, Fulham played against Everton. The match ended 2-0 with H as the final result."
"On 2001-12-08, Manchester Utd played against West Ham. The match ended 0-1 with A as the final result."
"On 2001-12-08, Leicester City played against Southampton. The match ended 0-4 with A as the final result."
"On 2001-12-08, Derby County played against Bolton. The match ended 1-0 with H as the final result."
"On 2001-12-08, Charlton Ath played against Tottenham. The match ended 3-1 with H as the final result."
"On 2001-12-09, Blackburn played against Leeds United. The match ended 1-2 with A as the final result."
"On 2001-12-09, Arsenal played against Aston Villa. The match ended 3-2 with H as the final result."
"On 2001-12-09, Ipswich Town played against Newcastle Utd. The match ended 0-1 with A as the final result."
"On 2001-12-09, Sunderland played against Chelsea. The match ended 0-0 with D as the final result."
"On 2001-12-12, Manchester Utd played against Derby County. The match ended 5-0 with H as the final result."
